item_name,min_jac,num_nodes,num_faces,num_tets,volume(mm3),mass(kg),surface_area(mm2),CG_x(mm),CG_y(mm),CG_z(mm),I_xx(kg*mm2),I_yy(kg*mm2),I_zz(kg*mm2),I_xy(kg*mm2),I_yz(kg*mm2),I_zx(kg*mm2),I_1(kg*mm2),I_2(kg*mm2),I_3(kg*mm2),abs_max_ver_xdisp(mm),abs_max_ver_ydisp(mm),abs_max_ver_zdisp(mm),abs_max_ver_magdisp(mm),max_ver_stress(MPa),min_ver_stress(MPa),abs_max_hor_xdisp(mm),abs_max_hor_ydisp(mm),abs_max_hor_zdisp(mm),abs_max_hor_magdisp(mm),max_hor_stress(MPa),min_hor_stress(MPa),abs_max_dia_xdisp(mm),abs_max_dia_ydisp(mm),abs_max_dia_zdisp(mm),abs_max_dia_magdisp(mm),max_dia_stress(MPa),min_dia_stress(MPa),abs_max_tor_xdisp(mm),abs_max_tor_ydisp(mm),abs_max_tor_zdisp(mm),abs_max_tor_magdisp(mm),max_tor_stress(MPa),min_tor_stress(MPa),1st_mode_freq(Hz),2nd_mode_freq(Hz)
466_35,0.22184307,154454,27532,94700,164342,0.73461,36467,5.07231,-67.8937,18.0445,1499.05,413.405,1663.92,-73.1188,13.8996,66.4299,1687.46,1480.68,408.235,0.429011256,0.065248527,0.543276548,0.634885728,1356.236328,-1032.547852,0.587912083,0.029451203,0.472997665,0.681172669,889.4238281,-953.1119995,0.073925897,0.068429738,0.147164106,0.17095381,615.2722778,-363.4334412,0.129784763,0.113749132,0.082947366,0.173291147,322.8729248,-317.253418,3017.303041,3953.321417
466_488,0.364966537,172861,29354,106955,248840,1.11231,39958.8,9.7691,-71.9171,18.3388,2284.43,663.781,2643.48,-93.8758,0.465667,77.3058,2659.59,2273.75,658.349,0.248744667,0.082506724,0.346340954,0.399201155,1209.427734,-859.7330322,0.298080504,0.022280715,0.257513762,0.357717395,765.9173584,-797.0390015,0.039733153,0.063813187,0.126135468,0.14088808,511.9243774,-286.6665039,0.091141857,0.092624463,0.063939296,0.130431816,275.3962097,-305.5320129,3707.201347,4095.117947
466_61,0.206957735,213617,34118,134045,299571,1.33908,45822.4,15.4215,-70.4551,16.3881,2623.79,843.613,3092.33,-137.409,6.17263,89.6957,3109.08,2617.66,832.994,0.241597697,0.082497641,0.346493423,0.397057593,1094.285156,-857.4212646,0.277358204,0.028163975,0.245306626,0.338287354,691.3553467,-674.6901245,0.037283286,0.059826922,0.133212402,0.145006314,510.0128479,-371.4431458,0.089052066,0.103835724,0.064156793,0.138762921,308.367981,-297.4749451,4960.127378,5100.279524
466_615,0.279997351,205001,34418,127301,191176,0.854558,45317.2,11.7977,-71.3456,23.7439,2154.92,694.461,2520.27,-98.8381,5.09238,45.8896,2525.98,2155.91,687.766,0.269371539,0.222714782,0.510782361,0.5728212,1099.479614,-810.1691895,0.244347125,0.031708647,0.212906986,0.29780066,765.3327637,-686.3497314,0.162231162,0.200218096,0.295221925,0.34985888,606.5720215,-297.9508667,0.081950001,0.095953278,0.057556581,0.126008704,286.1387329,-611.854248,1402.476467,1627.415601
472_107,0.368274391,191596,31864,119134,295832,1.32237,43214.3,18.4656,-72.082,20.916,2425.7,785.36,2706.54,-124.402,-4.13612,76.5039,2726.66,2414.96,775.978,0.211483464,0.047977328,0.341351211,0.371669322,916.6738281,-745.1743164,0.211380243,0.01389817,0.200943962,0.267112345,604.2842407,-547.2861328,0.061025124,0.04094135,0.155908987,0.156946361,440.2214661,-419.8588867,0.068088874,0.116917573,0.045267954,0.132734358,256.9599304,-293.266449,5118.842094,5921.27005
472_267,0.364255516,182932,31272,113077,207408,0.927115,42476,14.0198,-71.0899,25.0307,2167.32,693.559,2487.32,-108.814,0.804407,59.3,2498.15,2164.5,685.554,0.233896658,0.136841565,0.415629923,0.45585686,975.7486572,-752.4437866,0.248342201,0.024887539,0.186975464,0.287648439,907.9602661,-754.770752,0.143899992,0.122893609,0.230262905,0.26079914,603.125,-489.0967712,0.075982176,0.103377074,0.058174055,0.129918694,252.0095825,-273.4794312,1777.601654,1878.266439
472_389,0.235974093,176812,29732,109734,191501,0.856009,39970.8,13.1324,-71.7944,20.7938,1968.15,572.293,2195.71,-82.6854,0.150833,75.8117,2219.01,1949.76,567.399,0.331259668,0.096614107,0.487468541,0.544072628,1272.544189,-804.9047241,0.324222952,0.027809499,0.31183356,0.407262653,677.048645,-768.0633545,0.0635738,0.077000864,0.200784415,0.214256048,595.7716675,-322.2825012,0.094011195,0.128374934,0.07150799,0.161098018,473.7035522,-453.7219543,2008.28981,2781.264312
472_439,0.340546325,209930,33448,131714,281507,1.25834,46408.8,18.0077,-70.2169,15.4128,2785.97,790.499,3188.48,-143.69,15.3475,103.009,3213.45,2771.5,779.991,0.289596617,0.131200999,0.490162939,0.542375505,1250.969727,-977.6717529,0.325433344,0.027569972,0.296940297,0.401123524,557.3701782,-591.0374146,0.03521201,0.096375279,0.223510578,0.235638291,729.5040894,-635.4905396,0.12302427,0.131210268,0.087997735,0.184966803,280.5435791,-292.4790039,3261.067214,4135.405365
472_523,0.257476555,149791,26084,92149,195229,0.872673,35889.9,12.2061,-70.2066,15.625,1612.02,496.798,1837.28,-93.1673,5.48351,91.5764,1870.31,1586.84,488.941,0.438830674,0.147744283,0.615493476,0.709984839,1554.122192,-1106.82312,0.528613746,0.03659812,0.469073236,0.641160071,865.1586914,-970.3791504,0.03472051,0.105180174,0.209170341,0.23168698,720.5099487,-472.8213501,0.163958952,0.124469832,0.121246807,0.216649696,447.4381714,-489.1251221,3656.193808,4286.815219
472_611,0.308938419,181775,30930,112613,194607,0.869894,40976.5,11.7762,-71.2125,16.0973,1900.56,499.163,2111.23,-81.944,1.96809,88.9128,2144.17,1872.44,494.357,0.409238607,0.142930433,0.623365104,0.70188278,1460.391968,-1118.179077,0.489507496,0.027868006,0.426903874,0.588537395,778.6413574,-804.2293701,0.046502322,0.120884351,0.248889953,0.267961025,764.1182251,-590.8230591,0.191825375,0.134853259,0.139246181,0.2473028,449.8539734,-411.8623352,3348.061473,3620.491693
473_148,0.353114424,179861,29156,112416,234495,1.04819,41479.1,15.5519,-70.1643,15.8611,2039.88,697.558,2408.79,-114.14,13.5937,98.8351,2433.72,2024.86,687.643,0.458486795,0.057744987,0.628449798,0.716270149,1597.990601,-1183.557129,0.495445549,0.040747743,0.474059701,0.621576309,954.8977661,-952.979187,0.040602133,0.025867557,0.207642838,0.208421633,762.0635376,-567.7136841,0.100587726,0.129659325,0.065327287,0.164327294,375.6880188,-342.5883179,3506.11211,4408.246681
473_209,0.291329293,226197,35924,142007,347193,1.55195,49353.8,20.0516,-68.9832,18.6608,3536.69,1041.92,4090.35,-183.052,30.4695,93.9814,4105.87,3534.99,1028.11,0.195689842,0.051141504,0.314361751,0.345542967,927.9921875,-666.6691895,0.187441036,0.015638925,0.181614131,0.239308715,458.3411865,-484.1496277,0.051943451,0.037990443,0.147832215,0.152421579,608.029541,-538.3964233,0.070218034,0.117485054,0.04832036,0.135693312,386.1649475,-305.916687,4502.41931,5136.930322
473_256,0.328110864,164127,27440,101884,217503,0.972236,38561.7,13.2894,-68.9938,19.0691,2415.5,610.129,2696.21,-141.196,19.4199,96.1676,2726.25,2396.77,598.809,0.32315588,0.062441286,0.457615852,0.516724706,1215.139038,-730.8979492,0.329915971,0.023757024,0.315454245,0.413849771,528.2318726,-717.0922241,0.0421688,0.039495017,0.173988804,0.178479627,570.9816284,-326.1455994,0.094692886,0.112782091,0.067200139,0.149279177,270.2178955,-282.8075562,2207.582872,3594.055052
473_289,0.215624081,190399,31078,118829,308682,1.37981,43068.3,13.3288,-69.517,18.977,3200.53,824.963,3565.61,-154.239,17.2246,63.0825,3576.23,3200.05,814.827,0.172434643,0.043115497,0.261357784,0.292383373,851.3140259,-651.8990479,0.190705642,0.014593382,0.169533983,0.234189644,470.8301086,-483.553833,0.037344199,0.037682481,0.11304193,0.11872749,495.5119934,-296.2523499,0.070074916,0.094561711,0.045676731,0.116657235,250.1041412,-289.3629456,3706.663759,5591.982078
473_388,0.381270109,168079,28296,104314,180213,0.805551,39627.1,14.2942,-69.5138,17.8939,1923.45,526.627,2202.53,-115.446,6.63339,89.3133,2229.07,1906.5,517.034,0.479982108,0.089237548,0.663557053,0.750697851,1378.852783,-877.2751465,0.477319211,0.035033792,0.464250416,0.598687887,627.8916016,-786.6335449,0.079229385,0.059870489,0.245451778,0.252399296,643.9935913,-388.0648499,0.140488952,0.14117223,0.101849087,0.205565557,351.9095764,-378.8894348,2761.373585,3395.74862
473_389,0.370351907,157975,26770,97839,186222,0.832411,38407.8,13.8302,-69.3448,17.6598,2107.66,563.895,2370.68,-124.239,13.6603,96.5706,2402.7,2085.83,553.71,0.482073694,0.066424616,0.662051797,0.753630579,1527.738281,-1002.900024,0.491492152,0.044399083,0.478157669,0.622253954,788.6287231,-911.0454712,0.058998447,0.040165707,0.230572149,0.234019101,726.3626709,-521.8300171,0.129430026,0.155677304,0.095931128,0.204079568,308.208313,-326.6497498,1766.764529,2742.048906
473_449,0.23856447,247081,38912,155449,314494,1.40579,53228.2,18.9159,-70.3503,20.2153,3187.83,1109.26,3845.47,-162.553,6.48388,87.693,3857.04,3188.96,1096.56,0.180892915,0.072180837,0.299540132,0.330074996,973.6508179,-613.9329834,0.173904479,0.016624061,0.160612747,0.217580423,443.8616028,-473.6229553,0.065764762,0.062740542,0.151716202,0.162620857,800.6525879,-300.0162354,0.063480817,0.091899894,0.042811118,0.110487923,268.5457153,-282.9483337,3717.8266,4349.712922
473_510,0.365509619,172827,28720,107394,291040,1.30095,40058.7,14.5768,-70.1054,16.864,2397.41,761.158,2740.19,-124.692,11.9242,95.8175,2765.36,2381.88,751.525,0.241353229,0.062368937,0.340011477,0.389518172,1114.752075,-820.0514526,0.268509209,0.020428585,0.241767541,0.330589056,625.4764404,-658.3126831,0.033237685,0.058519196,0.133511782,0.143663377,504.1227417,-396.114502,0.086996727,0.12247669,0.060336858,0.149728492,309.2893372,-334.0371399,5728.529227,6162.646704
473_519,0.369401984,198546,32478,123980,211592,0.945818,46201.7,17.9307,-70.0011,18.1384,2313.48,769.541,2795.39,-117.15,11.3156,101.32,2815.89,2301.98,760.526,0.407206714,0.089782752,0.597105205,0.664839387,1314.775269,-812.7001343,0.379193932,0.037052397,0.382872432,0.484991044,627.9731445,-725.8348389,0.094313577,0.061508305,0.245620817,0.254998237,663.359436,-371.4801331,0.107768856,0.134403363,0.079955637,0.174036741,368.081665,-349.9513855,2569.790155,3103.184178
473_572,0.327818663,166824,28330,103206,242160,1.08245,38914.9,11.3632,-69.2103,17.2863,2675.14,674.51,3052.96,-158.897,12.3128,87.4409,3072.43,2668.37,661.815,0.244707882,0.066084541,0.342525721,0.390430599,1018.684021,-715.3164063,0.303952277,0.018042749,0.256518006,0.359394968,539.0525513,-568.1075439,0.037259985,0.059337687,0.126072466,0.140573755,501.8174438,-301.0413818,0.125062481,0.112496421,0.083467163,0.170840502,346.2790222,-342.9407043,2613.524456,3828.980659
473_58,0.366240667,194092,31272,121447,317171,1.41775,44659.8,17.97,-69.5877,15.4508,3011.13,884.874,3499.57,-158.054,16.1574,106.481,3521.88,3000.73,872.97,0.258076221,0.071338668,0.378488511,0.42907396,1048.936035,-793.2474365,0.290444791,0.032071885,0.263534576,0.357894212,511.3930664,-565.6800537,0.033813283,0.046606667,0.147468969,0.153937936,531.4873047,-449.1247253,0.092108898,0.119703896,0.066705652,0.152716175,370.7004395,-360.2453308,4261.76998,5277.588433
473_616,0.366430225,208931,32808,131404,328008,1.46619,45963.7,20.8961,-68.7081,15.4207,3443.06,972.07,4071.05,-180.99,23.8542,116.812,4092.1,3435.53,958.548,0.262632251,0.038371611,0.384637266,0.43210122,1043.420288,-731.9678345,0.285884261,0.024857925,0.262705892,0.353468001,507.5931091,-545.34198,0.033200793,0.028190412,0.155009046,0.155863717,539.5038452,-397.1972656,0.106416762,0.128024966,0.073646121,0.166579947,338.5408936,-351.5438232,3685.950841,4903.933704
473_80,0.372677217,151230,25746,93512,180192,0.805457,35790.1,12.8912,-70.125,14.404,1670.58,482.92,1925.29,-100.089,10.971,95.343,1957.33,1647.16,474.298,0.650859594,0.131019562,0.837947726,0.977579594,1823.078369,-1311.662231,0.812165618,0.079546124,0.721743703,0.982083142,1001.028687,-1120.78479,0.05107066,0.059802905,0.221351206,0.231899202,845.3062134,-609.0776978,0.194829166,0.133800969,0.137346536,0.246668324,407.7092285,-399.1715088,2970.074424,3482.173668
473_81,0.372684167,151284,25678,93628,180300,0.805941,35821.5,12.9043,-70.1261,14.4083,1672.83,484.031,1927.78,-100.25,10.943,95.9467,1960.17,1649.08,475.389,0.651129305,0.126040921,0.840338767,0.980466306,1869.574951,-1330.418091,0.813651979,0.079271086,0.724231303,0.984343469,1005.541687,-1147.685547,0.052405708,0.064025529,0.221934617,0.233694896,844.7976074,-621.0782471,0.195210367,0.134493232,0.137436539,0.247393593,399.8483582,-409.1293335,2964.919911,3477.778102
474_153,0.236694305,244855,38890,153780,343634,1.53604,51754.4,17.4496,-68.7414,23.4396,3965.34,991.298,4497.14,-193.434,27.9259,38.817,4500.01,3975.25,978.507,0.146873534,0.074507475,0.275527537,0.29861021,704.0350952,-502.139679,0.1394483,0.014814426,0.123875976,0.172803104,423.6741333,-396.0157471,0.067692161,0.067922406,0.157041565,0.168104887,370.0986328,-271.7935791,0.063993491,0.087461285,0.045771688,0.106109686,276.9724121,-257.980835,3720.546158,4668.81836
474_473,0.219519105,253711,38940,160436,395141,1.76628,54042.3,21.705,-68.2638,17.8275,3880.11,1266.43,4571.24,-199.075,31.8152,106.369,4587.24,3879.66,1250.88,0.152780369,0.042870324,0.24375549,0.270841807,835.560791,-616.7160034,0.160264701,0.01387078,0.146683648,0.201265842,431.0933228,-439.3387451,0.032396693,0.035709854,0.115543231,0.11954657,620.5651245,-500.6864624,0.065530658,0.113203667,0.043409389,0.12863943,279.3471375,-368.6847534,5408.380237,6434.57096
474_561,0.235029568,301026,47592,189519,322802,1.44293,62597.4,17.0234,-68.9855,20.5768,3831.38,1054.62,4359.46,-193.544,26.3705,53.7068,4364.88,3839.65,1040.92,0.137718186,0.090347894,0.271308571,0.296899527,763.6218872,-547.6361694,0.151022062,0.022089466,0.116365753,0.180244029,429.5791931,-392.0678101,0.078502968,0.089773372,0.161519021,0.18339406,602.2557983,-362.4125977,0.068067983,0.097641706,0.04567299,0.115246445,338.3349609,-315.8806458,3729.653518,4728.933259
474_564,0.271625191,292484,45700,184379,334315,1.49439,61571.4,20.3816,-69.3343,20.7233,3302.15,1302.14,4056.92,-165.375,32.314,40.0162,4059.24,3313.86,1288.1,0.168336093,0.109823011,0.301761687,0.338809967,947.5605469,-637.3473511,0.165463239,0.017186658,0.145538032,0.203723818,805.1518555,-812.49646,0.084624693,0.095107183,0.166945234,0.190171301,819.565918,-296.1289673,0.066015944,0.095148697,0.046430167,0.112978101,514.317749,-498.3623962,3464.812764,3736.926757
474_76,0.247979188,273771,43982,171790,336880,1.50585,60670.9,13.5173,-69.0947,19.5584,3836.75,1088.69,4343.03,-198.698,23.0546,31.6144,4345.03,3849.23,1074.21,0.114623293,0.06489598,0.200866908,0.226478413,734.487854,-576.520874,0.155752167,0.02347181,0.113422036,0.180531546,431.7756042,-384.5541382,0.042812411,0.069493346,0.107087836,0.12901485,423.1956177,-348.3331299,0.068662859,0.092267774,0.045595087,0.111979477,263.8800964,-293.0217285,5186.293477,6243.759126
474_78,0.300082791,316326,48068,200678,361225,1.61467,64234.9,18.4378,-69.247,17.2078,3389.15,1293.22,4117.33,-184.634,27.9572,100.715,4131.01,3392.08,1276.61,0.163980991,0.069425136,0.24837929,0.286372393,976.1374512,-683.2074585,0.200309142,0.016878173,0.167499289,0.241072625,515.1711426,-591.4208984,0.029427469,0.061810471,0.110266499,0.125934973,420.2597046,-393.0396118,0.065139897,0.094964944,0.045374051,0.111804165,453.1112671,-464.0924072,5073.400164,6303.93727
474_80,0.229829338,265473,41924,167169,286486,1.28059,55871.6,15.2737,-68.7889,16.5269,2949.3,893.334,3423.95,-162.793,29.9896,95.1479,3442.32,2944.29,879.974,0.242905408,0.13116084,0.391165644,0.444897085,1106.249878,-809.0430908,0.268592596,0.038197912,0.243371606,0.332060993,588.1536865,-623.625061,0.041842125,0.096401855,0.173314616,0.19239825,617.1791382,-415.8891907,0.085007787,0.080103129,0.058722477,0.119588524,435.0217896,-415.6641235,3609.834817,4450.399842
475_129,0.332114899,293887,45206,185879,335492,1.49965,60305,16.6482,-68.8929,21.5116,3887.82,1098.15,4453.18,-192.828,24.7501,47.2435,4457.12,3897.37,1084.65,0.132726118,0.066436924,0.250262946,0.270743132,808.4104614,-530.6558228,0.147562578,0.014987872,0.111752659,0.173639879,412.4780273,-424.3083191,0.085406907,0.063964054,0.143450901,0.155984849,455.1539612,-325.40448,0.062548108,0.087752894,0.043290388,0.106761962,309.2338562,-301.3778381,4120.669151,4259.651254
475_209,0.301324722,323449,48412,205628,425709,1.90292,64766.6,22.0891,-69.2949,21.3863,4497.89,1667.69,5504.68,-210.44,28.6957,28.5249,5505.63,4512.76,1651.89,0.111228973,0.068067446,0.211757377,0.233183414,721.0574341,-527.9556274,0.123519525,0.012182941,0.098675884,0.149685666,405.4530334,-378.6052246,0.06063211,0.061558731,0.121782899,0.136695296,404.5085449,-239.0618744,0.062548652,0.086422458,0.043634266,0.103332512,354.6397095,-273.3724365,4543.65541,5132.092037
475_375,0.288538965,351815,54830,222128,350586,1.56712,71650.9,20.7492,-69.6859,21.5708,3809.81,1324.66,4573.49,-177.837,24.6741,31.9219,4574.92,3821.27,1311.77,0.135404587,0.084941126,0.276481181,0.298348486,779.0431519,-552.9398193,0.143773362,0.016403733,0.109708965,0.168844506,654.5405273,-543.5476685,0.094890386,0.080063589,0.169467092,0.186464593,664.2382813,-556.5012207,0.069430135,0.091797926,0.043695949,0.108625777,413.1625366,-480.6339111,3879.830084,4204.090035
475_432,0.20924211,318297,46174,203595,475396,2.12502,64033.3,21.5287,-69.2201,19.3865,4704.54,1760.9,5731.3,-216.773,30.0131,15.8697,5731.72,4720.24,1744.78,0.108790167,0.04919235,0.178062633,0.202206969,702.7097168,-540.6362305,0.130694911,0.012381479,0.107901715,0.1586169,407.3015442,-386.4956665,0.028173961,0.040523779,0.088398777,0.097369686,336.5955811,-278.3686523,0.059763484,0.087902352,0.041157555,0.102550164,333.8179321,-339.0182495,5835.224475,6969.912945
475_494,0.217430915,294372,46484,185294,323084,1.44419,61502.1,15.9543,-68.5497,20.5431,3901.04,1012.38,4416.31,-198.966,33.1398,78.7432,4428.08,3903.35,998.303,0.139982313,0.068321764,0.264317125,0.284981012,697.5377808,-545.982666,0.148474649,0.016671594,0.118881106,0.177682951,435.734375,-401.9431152,0.080084607,0.070138857,0.150658846,0.164050296,339.7433777,-308.3919067,0.066993259,0.091652349,0.045460518,0.109814145,299.4498901,-316.7800293,3958.381061,4660.438324
475_559,0.267396393,258931,40036,163564,311783,1.39367,53720.6,14.9522,-68.5881,23.1378,3701.98,1058.53,4270.03,-193.602,35.3313,34.4621,4272.29,3714.27,1043.99,0.13908878,0.102377512,0.27840367,0.303485692,777.4667969,-527.0258179,0.134112194,0.019262094,0.106392153,0.159226552,434.9300232,-414.2147827,0.108552471,0.099537387,0.170955867,0.194762945,426.23703,-239.1573181,0.060725383,0.077781469,0.042561982,0.098192409,246.6581573,-244.423996,2549.668583,3135.173778
475_564,0.214999878,287873,44690,181716,340919,1.52391,60916.4,20.385,-69.3857,20.8365,3369.61,1339.78,4140.33,-175.718,31.3166,40.3742,4142.61,3382.85,1324.26,0.163420081,0.102794319,0.289598286,0.323378086,985.7415771,-630.520752,0.159784019,0.016746193,0.138800129,0.195990115,490.6891785,-555.8886719,0.082599886,0.093045853,0.158888608,0.182397962,471.0066223,-245.6660461,0.059589308,0.0823083,0.041661713,0.100852765,250.4041138,-252.7058105,3436.447133,3860.065849
476_163,0.211562749,380709,56732,242312,441444,1.97325,70356.7,22.0107,-69.3746,21.8712,4622.76,1587.62,5561.95,-208.94,23.2873,24.7874,5562.68,4636.5,1573.15,0.123480558,0.063340612,0.223253086,0.245067984,738.5197754,-514.4309082,0.123912171,0.013555906,0.106603317,0.153360218,398.2756653,-379.4943848,0.057902172,0.060179938,0.125374764,0.136358365,389.9347839,-272.6918945,0.060548831,0.086406156,0.042988509,0.103144825,370.2077026,-329.0023193,4609.209426,4860.325895
476_234,0.226665969,303432,47322,191435,353258,1.57906,61485.2,19.7098,-69.9548,20.69,3559.69,1305.43,4296.82,-159.086,19.4765,41.543,4299.19,3568.66,1294.09,0.14916493,0.08358974,0.259840012,0.288311154,984.6694946,-588.5723877,0.155590385,0.017446594,0.130608171,0.191372931,448.4897766,-517.5418091,0.068827406,0.081945032,0.141657129,0.161428854,529.1739502,-375.1300049,0.061176185,0.087331362,0.042034298,0.104999363,320.6736145,-334.9194336,4270.08677,4452.297209
476_432,0.209706609,320700,47148,204605,464668,2.07707,63820.7,21.3531,-69.235,19.0237,4643.15,1724.7,5668.07,-217.836,28.1912,21.3425,5668.65,4658.96,1708.31,0.117690369,0.052642025,0.193298593,0.218639687,702.6850586,-564.3029785,0.143243894,0.014451897,0.118992865,0.173717469,418.3397827,-383.5172119,0.028220695,0.041653872,0.093216486,0.102456495,359.6988831,-295.6647034,0.060981669,0.089822508,0.042857572,0.104719162,276.6481934,-274.6909485,5415.337247,6646.759791
476_438,0.203702184,294098,44556,186488,407739,1.82259,59318.4,21.4793,-69.0959,19.5355,4133.44,1493.82,5092.84,-207.277,20.9435,44.8962,5094.97,4147.65,1477.48,0.161243081,0.059401106,0.280720055,0.30699867,984.7373657,-578.9688721,0.166946232,0.027167991,0.15350011,0.209770784,414.7606506,-492.3782959,0.04889911,0.041788828,0.140131101,0.144632518,540.7800903,-303.6735229,0.063023001,0.091301158,0.043240998,0.107455559,383.1421204,-264.4831543,3778.257726,4694.464432
476_565,0.296649331,290323,44670,183556,354719,1.58559,60841.3,20.3503,-69.424,20.721,3398.82,1362.03,4186.08,-174.936,32.2018,33.1727,4187.7,3412.55,1346.69,0.159676388,0.091331944,0.276580632,0.308490396,884.5037842,-636.6417236,0.160208657,0.016815156,0.141399726,0.19790642,500.6757202,-481.4827576,0.070330128,0.082204208,0.145882323,0.166122898,554.861145,-263.7900085,0.061139893,0.090341829,0.042705119,0.105889663,286.5091248,-359.6639404,3921.983245,4134.772909
479_114,0.389099126,152437,25812,94406,172484,0.771005,37806.7,6.23389,-68.9524,17.7861,1887.32,595.683,2148.52,-112.892,31.2244,136.372,2206.89,1839.92,584.703,0.569881141,0.146031931,0.675374866,0.812451541,1870.241333,-1302.989502,0.745959103,0.064988926,0.628610134,0.879359961,1200.238892,-1335.15564,0.075439431,0.105645545,0.15824756,0.196432054,771.5268555,-521.7687988,0.153691649,0.044735298,0.105087161,0.166410595,317.8571167,-306.0859375,1665.337635,2352.924316
479_122,0.367055865,151574,25634,93896,186369,0.833069,35717.9,9.62857,-69.9458,19.0333,2154.79,540.202,2440.52,-106.696,18.5176,111.629,2479.11,2123.57,532.831,0.347533196,0.085254677,0.434790045,0.510282874,1150.700684,-696.7251587,0.436038136,0.02972649,0.374524176,0.515688419,641.6293335,-784.7792358,0.039218921,0.057446912,0.121936299,0.137071282,495.3676147,-253.5817566,0.119318917,0.062439464,0.085791349,0.142387092,320.4687805,-323.4753418,2267.033692,2832.834736
479_125,0.387849465,133146,23232,81907,139964,0.625637,32549,5.63319,-70.674,21.0096,1364.15,433.084,1516.73,-65.4011,8.30701,90.7866,1559.39,1326.26,428.315,0.51588583,0.127083793,0.637373924,0.753697753,1753.254883,-1231.401733,0.620055377,0.055760961,0.542143166,0.742395103,1159.355103,-1245.858643,0.052191071,0.116036832,0.172045514,0.20557043,661.5263062,-415.4281616,0.166311204,0.059998926,0.126888007,0.193246484,355.3911438,-344.8929138,1419.729854,2417.444267
479_142,0.265681405,199957,32864,124729,262229,1.17216,43911.1,9.31607,-68.7398,18.1556,2775.2,737.299,3141.41,-138.759,23.2889,97.0083,3165.57,2760.82,727.526,0.188130423,0.077711053,0.276528388,0.315814018,935.2150879,-675.9353638,0.232759401,0.018952962,0.193335012,0.27452752,563.1792603,-595.7791748,0.034096796,0.082472079,0.114880912,0.137988895,448.9205017,-254.6336517,0.085291706,0.056993149,0.059586171,0.107129462,273.546936,-275.5420837,3207.751213,4176.261992
479_153,0.295417564,149606,25488,92501,181161,0.809791,35104,7.68033,-68.8341,20.2959,2116.8,509.942,2364.14,-118.218,21.4559,92.3614,2394.98,2095.04,500.865,0.307810456,0.148203433,0.43524307,0.501910865,1028.357544,-644.6185303,0.365073055,0.026140653,0.30664292,0.427572757,584.0267334,-684.121521,0.06239374,0.130638197,0.167288721,0.210886687,440.3929138,-287.7218018,0.1375864,0.089691669,0.104785718,0.173389092,286.2372131,-305.8737793,1748.82809,2807.255072
479_182,0.366105961,188007,30790,117222,245596,1.09782,41903.2,12.6708,-69.7717,21.0068,2556.51,740.857,2941.32,-122.535,31.2673,88.6203,2960.76,2545.93,731.999,0.22456111,0.110337541,0.346987337,0.392589808,968.9545898,-636.5964355,0.221869677,0.02482819,0.208431289,0.276897937,557.2749023,-587.5977783,0.054830473,0.08487916,0.156194806,0.176565692,500.1967468,-236.9651031,0.07457339,0.085714534,0.058603857,0.114631467,283.3392029,-521.2461548,2633.086305,3527.172879
479_199,0.343525727,161572,26662,100582,221065,0.988158,38474.9,9.63201,-68.959,19.8895,2565.61,644.553,2873.89,-136.948,22.0349,100.281,2903.79,2545.81,634.461,0.235133991,0.094963275,0.336771131,0.384701014,1034.881226,-647.2553101,0.264956027,0.024896879,0.23120065,0.317853332,562.3180542,-638.1097412,0.043102004,0.089491673,0.133816659,0.158441007,482.842926,-210.3713074,0.100695543,0.07824824,0.077149555,0.133748591,261.056366,-292.8144531,1786.633119,3026.628598
479_202,0.376365648,133646,23684,81897,146514,0.65492,32659,4.23596,-69.9231,21.117,1649.22,475.755,1841.58,-78.2951,19.6386,124.08,1902.59,1593.98,469.985,0.371397674,0.183608845,0.478870481,0.578579962,1360.649292,-799.7667236,0.511831999,0.038696062,0.412836581,0.592865527,829.5932617,-1018.546875,0.072151989,0.164146364,0.146896303,0.222742096,492.4492188,-398.4571228,0.183185637,0.054062255,0.13850975,0.204273596,423.7551575,-330.5460205,1398.409778,2149.849169
479_285,0.381996195,154894,25956,96137,195850,0.87545,35954.4,8.48571,-69.9556,22.3993,1748.76,538.627,1970.46,-82.9472,22.0632,74.9736,1993.44,1731.95,532.455,0.274657547,0.119765446,0.407405794,0.4625718,1161.998779,-796.7386475,0.287961215,0.029721014,0.261763394,0.351900697,712.3372192,-792.920166,0.068254299,0.103185147,0.170335993,0.196269453,487.4678345,-243.4826965,0.085697562,0.074366502,0.06793531,0.118468501,251.3765564,-258.8034668,2666.147918,3889.69639
479_320,0.296717959,153534,26784,94529,160373,0.716867,35865.2,6.61467,-68.1379,21.7565,1759.12,494.612,1976.99,-105.72,28.1078,81.1826,2003.94,1741.76,485.023,0.285663188,0.203977749,0.478123188,0.540260196,1096.419434,-670.6373901,0.313571543,0.050110232,0.252104014,0.363787144,616.5610962,-753.8475952,0.135576233,0.212172821,0.242708951,0.310780406,463.3337097,-531.2299805,0.128505856,0.059420899,0.088970043,0.148828566,273.3526001,-294.7347107,1501.832069,2296.96465
